District_Name,Market_Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price_Date
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1401.0,2701.0,1600.0,2014-03-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-03-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-03-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2000.0,1800.0,2014-04-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1450.0,2680.0,1650.0,2014-04-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2500.0,2450.0,2014-04-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2200.0,2600.0,2550.0,2014-04-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2550.0,1950.0,2014-04-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1450.0,2400.0,1600.0,2014-04-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1401.0,2311.0,1601.0,2014-04-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1350.0,2100.0,1972.0,2014-04-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1250.0,2120.0,1900.0,2014-04-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2250.0,2100.0,2014-04-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1150.0,1900.0,1600.0,2014-04-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1250.0,2350.0,1900.0,2014-04-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1250.0,2041.0,1700.0,2014-04-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1340.0,1900.0,1400.0,2014-04-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-04-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1200.0,2000.0,1550.0,2014-05-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1200.0,2270.0,1750.0,2014-05-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1100.0,2200.0,2150.0,2014-05-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1250.0,2200.0,2000.0,2014-05-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-05-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2100.0,2200.0,2100.0,2014-06-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2200.0,2150.0,2014-06-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,1601.0,1550.0,2014-06-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1500.0,2250.0,2100.0,2014-06-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,1300.0,2450.0,1750.0,2014-06-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-06-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-07-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-08-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-09-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-10-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-11-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2014-12-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2900.0,3100.0,3100.0,2015-01-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2900.0,3200.0,3000.0,2015-01-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2900.0,3200.0,3150.0,2015-01-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3000.0,3200.0,3100.0,2015-01-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2500.0,3100.0,2900.0,2015-01-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3000.0,3100.0,3050.0,2015-01-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2000.0,3100.0,2000.0,2015-01-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2900.0,3200.0,3000.0,2015-01-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2000.0,3200.0,3050.0,2015-01-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3000.0,3300.0,3200.0,2015-01-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3000.0,3200.0,3150.0,2015-01-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-29
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-30
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-01-31
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2800.0,3100.0,3000.0,2015-02-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3310.0,3600.0,3560.0,2015-02-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2951.0,3051.0,2951.0,2015-02-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2951.0,3051.0,2951.0,2015-02-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,3050.0,3300.0,3050.0,2015-02-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-13
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2900.0,3301.0,2952.0,2015-02-14
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-15
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-16
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-17
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-18
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2800.0,3100.0,3000.0,2015-02-19
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2500.0,3100.0,2900.0,2015-02-20
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2600.0,3000.0,2800.0,2015-02-21
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-02-22
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2600.0,2750.0,2700.0,2015-02-23
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2300.0,3000.0,2900.0,2015-02-24
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2401.0,2501.0,2460.0,2015-02-25
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2200.0,2650.0,2440.0,2015-02-26
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2400.0,2800.0,2507.0,2015-02-27
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2400.0,2951.0,2750.0,2015-02-28
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-01
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2400.0,2951.0,2750.0,2015-03-02
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2400.0,2985.0,2800.0,2015-03-03
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2000.0,2850.0,2600.0,2015-03-04
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-05
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-06
Bidar,Basava Kalayana,Wheat,Medium,FAQ,2400.0,2800.0,2700.0,2015-03-07
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-08
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-09
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-10
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-11
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-12
Bidar,Basava Kalayana,Wheat,Medium,FAQ,,,,2015-03-13
